vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-T90-00480,301.8,309.0,2783,22.7,81
ARMOR-T90-00481,303.2,315.6,1760,54.2,202
ARMOR-T90-00482,304.0,308.8,1639,32.3,140
ARMOR-T90-00483,300.9,310.8,2775,83.4,229
ARMOR-T90-00484,303.2,314.5,1991,70.8,136
ARMOR-T90-00485,302.6,314.0,2331,43.9,207
ARMOR-T90-00486,306.7,317.8,2468,25.6,3
ARMOR-T90-00487,295.6,307.9,2478,70.0,161
ARMOR-T90-00488,298.7,313.6,1232,23.5,6
ARMOR-T90-00489,307.4,312.9,2246,28.3,14
ARMOR-T90-00490,306.6,316.9,2044,29.8,248
ARMOR-T90-00491,300.9,307.0,1765,54.0,37
ARMOR-T90-00492,303.1,314.8,1248,70.1,202
ARMOR-T90-00493,298.6,312.4,1661,37.0,223
ARMOR-T90-00494,297.4,308.6,1789,20.9,90
ARMOR-T90-00495,301.0,311.2,1535,47.5,221
ARMOR-T90-00496,299.6,309.3,2581,67.4,51
ARMOR-T90-00497,302.6,312.5,2345,30.5,80
ARMOR-T90-00498,296.0,316.6,2667,30.4,99
ARMOR-T90-00499,307.7,312.4,1558,81.3,210
ARMOR-T90-00500,307.8,313.2,1545,81.8,6
ARMOR-T90-00501,304.1,311.7,1392,84.3,106
ARMOR-T90-00502,302.0,305.7,2639,71.5,44
ARMOR-T90-00503,299.0,308.0,2600,28.2,58
ARMOR-T90-00504,305.6,311.4,2686,29.8,121
ARMOR-T90-00505,303.9,309.0,1955,38.8,20
ARMOR-T90-00506,297.1,307.4,2369,37.3,155
ARMOR-T90-00507,306.8,311.6,1677,82.0,2
ARMOR-T90-00508,305.7,309.2,2027,70.2,141
ARMOR-T90-00509,307.3,308.4,2089,65.7,1
ARMOR-T90-00510,304.4,311.0,1852,28.0,28
ARMOR-T90-00511,303.0,306.7,1607,78.7,145
ARMOR-T90-00512,300.4,317.1,1485,73.0,36
ARMOR-T90-00513,307.1,316.3,2050,26.5,172
ARMOR-T90-00514,306.3,314.2,1310,76.0,44
ARMOR-T90-00515,295.6,306.4,1819,34.1,151
ARMOR-T90-00516,295.3,315.1,1992,20.7,119
ARMOR-T90-00517,299.9,315.5,1249,61.0,45
ARMOR-T90-00518,305.5,315.0,2237,60.8,139
ARMOR-T90-00519,307.8,306.5,2357,21.6,52
ARMOR-T90-00520,297.0,313.4,1787,37.3,44
ARMOR-T90-00521,302.7,315.8,1795,84.5,31
ARMOR-T90-00522,300.0,312.5,2566,62.5,17
ARMOR-T90-00523,307.6,313.4,1869,66.1,12
ARMOR-T90-00524,305.9,311.0,2509,29.9,131
ARMOR-T90-00525,305.9,311.9,1513,20.5,22
ARMOR-T90-00526,301.1,305.4,1805,34.4,61
ARMOR-T90-00527,300.4,313.3,1496,32.4,53
ARMOR-T90-00528,298.6,306.1,1768,31.4,201
ARMOR-T90-00529,295.7,310.7,2387,28.5,182
ARMOR-T90-00530,306.2,308.8,2031,55.2,68
ARMOR-T90-00531,305.6,312.1,2720,38.0,241
ARMOR-T90-00532,308.0,306.7,1809,72.4,167
ARMOR-T90-00533,308.0,314.0,1215,27.9,13
ARMOR-T90-00534,302.2,315.3,2567,47.5,97
ARMOR-T90-00535,305.0,307.1,2301,16.0,27
ARMOR-T90-00536,307.3,306.4,2569,48.7,199
ARMOR-T90-00537,306.0,306.9,1271,18.9,207
ARMOR-T90-00538,298.2,316.4,1469,83.4,94
ARMOR-T90-00539,300.9,311.9,1486,70.3,70
ARMOR-T90-00540,296.7,311.1,1265,49.3,66
ARMOR-T90-00541,307.4,306.4,2079,21.1,156
ARMOR-T90-00542,302.9,313.4,1267,56.5,99
ARMOR-T90-00543,298.0,316.3,2416,68.1,60
ARMOR-T90-00544,303.7,315.8,2278,28.4,102
ARMOR-T90-00545,303.0,313.1,2179,54.8,195
ARMOR-T90-00546,299.7,306.0,2602,72.0,136
ARMOR-T90-00547,296.5,306.5,2173,68.8,118
ARMOR-T90-00548,303.7,305.6,2391,71.2,16
ARMOR-T90-00549,301.8,308.3,2632,76.6,48
ARMOR-T90-00550,305.0,306.8,1707,80.6,190
ARMOR-T90-00551,301.8,308.4,2760,43.4,211
ARMOR-T90-00552,306.1,310.0,2036,54.8,77
ARMOR-T90-00553,302.2,317.3,2325,70.3,45
ARMOR-T90-00554,302.3,312.9,2085,63.8,92
ARMOR-T90-00555,306.4,315.9,1993,84.7,120
ARMOR-T90-00556,300.2,314.2,1621,16.0,12
ARMOR-T90-00557,296.7,306.5,1974,39.9,227
ARMOR-T90-00558,295.4,314.6,1677,34.7,44
ARMOR-T90-00559,304.8,308.6,2125,33.4,180
ARMOR-T90-00560,303.1,313.3,1319,30.6,16
ARMOR-T90-00561,304.2,309.4,2514,64.6,46
ARMOR-T90-00562,297.8,318.0,1687,20.9,61
ARMOR-T90-00563,296.8,308.4,2384,66.9,177
ARMOR-T90-00564,295.2,308.6,1277,63.5,42
ARMOR-T90-00565,299.6,317.1,2261,32.6,67
ARMOR-T90-00566,302.7,305.3,2617,32.7,123
ARMOR-T90-00567,300.1,314.1,1640,59.0,211
ARMOR-T90-00568,300.7,314.4,2763,68.4,202
ARMOR-T90-00569,306.8,315.9,1661,76.4,233
ARMOR-T90-00570,299.5,317.7,1811,74.6,213
ARMOR-T90-00571,301.7,317.7,2517,82.5,108
ARMOR-T90-00572,305.2,305.8,2623,55.7,245
ARMOR-T90-00573,300.2,315.7,2116,78.6,199
ARMOR-T90-00574,303.1,313.4,2315,71.6,27
ARMOR-T90-00575,306.2,313.4,1808,77.6,172
ARMOR-T90-00576,307.3,306.7,1205,15.8,168
ARMOR-T90-00577,296.9,313.5,1880,82.6,93
ARMOR-T90-00578,307.0,317.8,2094,48.1,224
ARMOR-T90-00579,301.4,316.9,1470,70.9,224
ARMOR-T90-00580,298.4,310.7,2010,23.9,238
ARMOR-T90-00581,301.0,305.5,1758,42.7,117
ARMOR-T90-00582,307.7,309.7,1298,34.0,163
ARMOR-T90-00583,301.4,315.7,1725,35.4,90
ARMOR-T90-00584,299.3,314.1,1393,23.6,83
ARMOR-T90-00585,303.2,311.0,2380,71.4,32
ARMOR-T90-00586,298.1,305.7,2338,15.6,24
ARMOR-T90-00587,296.0,310.5,1595,36.9,235
ARMOR-T90-00588,296.7,311.1,1969,27.2,234
ARMOR-T90-00589,296.7,317.1,2223,56.2,18
ARMOR-T90-00590,297.0,313.3,2745,32.8,174
ARMOR-T90-00591,296.8,309.1,2079,33.1,212
ARMOR-T90-00592,303.3,311.8,2437,49.2,105
ARMOR-T90-00593,297.4,305.9,1944,60.7,32
ARMOR-T90-00594,299.5,317.6,1882,23.5,247
ARMOR-T90-00595,306.7,309.7,2756,27.3,66
ARMOR-T90-00596,301.2,311.2,1214,32.3,141
ARMOR-T90-00597,303.7,309.6,2642,83.2,206
ARMOR-T90-00598,297.2,313.9,1567,42.8,160
ARMOR-T90-00599,297.5,313.6,1837,56.9,41
ARMOR-T90-00600,295.5,314.3,2052,31.9,213
ARMOR-T90-00601,297.2,308.5,2436,49.3,192
ARMOR-T90-00602,298.6,309.1,1899,20.2,94
ARMOR-T90-00603,297.3,306.6,1204,17.4,46
ARMOR-T90-00604,296.2,313.5,1430,47.8,34
ARMOR-T90-00605,296.6,305.5,2424,42.9,116
ARMOR-T90-00606,301.0,312.8,2625,24.6,211
ARMOR-T90-00607,297.7,316.3,2372,63.1,159
ARMOR-T90-00608,299.7,316.6,2715,84.5,182
ARMOR-T90-00609,301.5,310.8,2211,42.7,181
ARMOR-T90-00610,304.0,311.0,2449,58.7,75
ARMOR-T90-00611,295.5,306.0,1785,82.4,178
ARMOR-T90-00612,305.4,313.7,1368,73.2,207
ARMOR-T90-00613,303.2,315.7,1960,47.4,186
ARMOR-T90-00614,296.1,308.2,1991,66.6,199
ARMOR-T90-00615,306.4,310.5,2199,24.0,247
ARMOR-T90-00616,307.0,315.9,1351,50.8,141
ARMOR-T90-00617,295.8,316.4,2215,34.5,145
ARMOR-T90-00618,298.6,308.2,1423,26.3,127
ARMOR-T90-00619,305.5,312.2,1703,44.8,54
ARMOR-T90-00620,304.7,307.5,2773,24.2,221
ARMOR-T90-00621,297.4,306.3,1243,63.9,224
ARMOR-T90-00622,297.7,316.8,1896,46.9,97
ARMOR-T90-00623,299.8,315.7,1703,52.2,183
ARMOR-T90-00624,301.3,314.9,2464,25.2,107
ARMOR-T90-00625,303.0,305.6,2129,24.8,48
ARMOR-T90-00626,299.8,316.0,2042,55.8,225
ARMOR-T90-00627,301.0,310.7,1550,84.0,187
ARMOR-T90-00628,304.7,309.5,1222,21.7,112
ARMOR-T90-00629,295.5,312.1,1797,35.0,180
ARMOR-T90-00630,298.3,306.2,2266,75.9,198
ARMOR-T90-00631,304.3,314.8,1665,20.1,133
ARMOR-T90-00632,306.6,312.6,1239,76.3,69
ARMOR-T90-00633,301.7,307.4,1502,51.7,85
ARMOR-T90-00634,301.9,307.4,1374,43.6,135
ARMOR-T90-00635,296.4,307.4,2198,36.7,228
ARMOR-T90-00636,300.8,305.7,2755,35.8,142
ARMOR-T90-00637,301.9,312.6,2684,36.4,153
ARMOR-T90-00638,298.2,315.9,1820,76.9,38
ARMOR-T90-00639,298.5,305.2,2416,65.7,130
ARMOR-T90-00640,299.9,305.6,1443,61.9,184
ARMOR-T90-00641,295.3,312.4,2035,70.9,9
ARMOR-T90-00642,299.2,315.7,1479,33.0,2
ARMOR-T90-00643,297.7,309.2,2259,58.3,221
ARMOR-T90-00644,299.3,309.5,1756,47.2,45
ARMOR-T90-00645,296.6,312.8,2097,69.8,149
ARMOR-T90-00646,306.6,308.6,2763,36.6,66
ARMOR-T90-00647,302.7,305.3,2377,60.0,192
ARMOR-T90-00648,303.8,314.6,2246,76.8,96
ARMOR-T90-00649,305.3,313.1,1918,43.2,18
ARMOR-T90-00650,301.5,312.5,2131,19.7,227
ARMOR-T90-00651,296.1,314.6,1290,51.1,61
ARMOR-T90-00652,302.0,313.8,1589,39.2,97
ARMOR-T90-00653,302.6,307.7,2582,62.1,56
ARMOR-T90-00654,304.7,309.6,1749,81.6,94
ARMOR-T90-00655,300.6,306.6,2130,49.0,106
ARMOR-T90-00656,296.7,306.7,2451,47.6,87
ARMOR-T90-00657,298.7,313.8,2425,60.8,203
ARMOR-T90-00658,299.7,316.2,2573,22.2,140
ARMOR-T90-00659,303.4,317.5,2261,32.7,143
ARMOR-T90-00660,302.4,313.2,1932,79.3,143
ARMOR-T90-00661,299.6,307.4,1699,61.9,114
ARMOR-T90-00662,307.8,306.4,2266,15.9,118
ARMOR-T90-00663,302.9,315.6,2070,29.3,51
ARMOR-T90-00664,298.1,312.5,1716,62.8,244
ARMOR-T90-00665,296.3,313.0,1267,68.5,211
ARMOR-T90-00666,297.0,315.2,1322,73.8,40
ARMOR-T90-00667,298.2,314.1,1535,35.5,47
ARMOR-T90-00668,297.1,315.8,2376,80.2,90
ARMOR-T90-00669,297.4,305.7,2173,53.7,38
ARMOR-T90-00670,298.7,314.7,1978,63.8,12
ARMOR-T90-00671,297.3,316.1,2385,56.8,131
ARMOR-T90-00672,306.7,308.7,2437,23.6,95
ARMOR-T90-00673,296.0,313.3,2599,82.4,108
ARMOR-T90-00674,301.8,309.1,2666,23.6,103
ARMOR-T90-00675,300.3,317.5,1622,32.8,97
ARMOR-T90-00676,307.8,305.4,2761,72.0,230
ARMOR-T90-00677,296.5,312.5,2138,58.3,42
ARMOR-T90-00678,300.2,307.2,2003,73.7,208
ARMOR-T90-00679,307.6,314.3,1833,51.1,87
ARMOR-T90-00680,306.3,307.3,2453,41.4,92
ARMOR-T90-00681,305.6,308.1,2282,79.5,173
ARMOR-T90-00682,298.4,311.4,1295,17.5,219
ARMOR-T90-00683,297.2,316.9,2485,74.9,125
ARMOR-T90-00684,303.7,307.8,1553,31.2,108
ARMOR-T90-00685,307.1,306.9,2535,74.4,46
ARMOR-T90-00686,302.2,314.9,2359,24.7,213
ARMOR-T90-00687,302.4,311.5,2166,55.6,91
ARMOR-T90-00688,298.6,316.9,2122,77.2,180
ARMOR-T90-00689,305.0,306.9,1672,48.1,152
ARMOR-T90-00690,297.4,313.4,1629,67.3,40
ARMOR-T90-00691,299.2,308.0,2174,71.3,2
ARMOR-T90-00692,300.5,307.0,1736,66.6,120
ARMOR-T90-00693,301.6,313.9,2369,79.8,76
ARMOR-T90-00694,298.2,312.7,2747,46.3,94
ARMOR-T90-00695,296.5,314.8,1286,27.1,12
ARMOR-T90-00696,302.9,309.0,1308,18.3,104
ARMOR-T90-00697,298.8,310.8,2646,32.3,17
ARMOR-T90-00698,302.6,310.3,2568,25.0,36
ARMOR-T90-00699,297.0,317.8,2489,54.1,170
ARMOR-T90-00700,301.3,308.8,2193,27.9,161
ARMOR-T90-00701,301.9,308.8,2717,17.7,208
ARMOR-T90-00702,295.7,309.6,2556,17.5,54
ARMOR-T90-00703,299.4,312.3,2021,73.2,51
ARMOR-T90-00704,296.7,308.3,2636,56.4,212
ARMOR-T90-00705,295.8,316.9,2136,40.1,35
ARMOR-T90-00706,307.9,308.5,2204,77.6,181
ARMOR-T90-00707,299.2,316.6,1848,19.9,186
ARMOR-T90-00708,305.5,306.3,1390,83.6,113
ARMOR-T90-00709,298.3,313.5,2132,58.1,247
ARMOR-T90-00710,303.9,316.8,1341,27.8,51
ARMOR-T90-00711,304.9,307.2,2296,62.5,231
ARMOR-T90-00712,302.7,317.6,2039,68.4,18
ARMOR-T90-00713,301.1,310.9,2390,45.1,139
ARMOR-T90-00714,300.4,317.3,1367,75.3,91
ARMOR-T90-00715,299.5,313.8,1765,25.6,138
ARMOR-T90-00716,307.1,308.9,2482,34.5,47
ARMOR-T90-00717,305.8,307.4,2662,21.5,100
ARMOR-T90-00718,307.5,308.9,2334,29.8,219
ARMOR-T90-00719,296.6,306.2,1943,31.7,98
ARMOR-T90-00720,304.5,306.9,1872,79.2,235
ARMOR-T90-00721,307.2,306.4,2063,20.5,206
ARMOR-T90-00722,297.4,310.5,2038,44.9,143
ARMOR-T90-00723,295.9,315.3,1730,52.3,236
ARMOR-T90-00724,304.6,306.8,2513,77.9,198
ARMOR-T90-00725,302.5,306.7,2173,84.8,46
ARMOR-T90-00726,305.9,313.4,1761,67.7,66
ARMOR-T90-00727,296.8,307.6,2733,83.0,30
ARMOR-T90-00728,305.3,306.3,1374,70.1,75
ARMOR-T90-00729,297.6,307.2,1501,82.4,7
ARMOR-T90-00730,297.1,317.0,1384,64.5,216
ARMOR-T90-00731,297.1,315.7,2562,20.6,188
ARMOR-T90-00732,305.6,309.6,1709,43.1,43
ARMOR-T90-00733,303.6,313.5,2018,60.3,177
ARMOR-T90-00734,301.8,312.0,2533,39.6,34
ARMOR-T90-00735,299.7,313.8,2730,34.1,203
ARMOR-T90-00736,306.4,313.9,2569,55.4,188
ARMOR-T90-00737,300.1,313.2,2304,80.3,246
ARMOR-T90-00738,305.6,308.5,2597,17.4,212
ARMOR-T90-00739,300.7,305.5,1355,68.8,217
ARMOR-T90-00740,299.9,310.9,1986,65.6,182
ARMOR-T90-00741,301.0,316.6,1994,82.5,193
ARMOR-T90-00742,298.9,312.4,1631,80.1,13
ARMOR-T90-00743,304.7,315.8,2723,68.4,109
ARMOR-T90-00744,301.5,317.9,1960,51.4,3
ARMOR-T90-00745,298.0,307.1,1346,29.3,144
ARMOR-T90-00746,306.7,314.0,1680,53.2,238
ARMOR-T90-00747,300.0,313.8,1634,68.6,111
ARMOR-T90-00748,302.1,317.7,2742,77.7,68
ARMOR-T90-00749,306.8,317.8,1268,70.3,151
ARMOR-T90-00750,303.1,313.9,2074,28.7,48
ARMOR-T90-00751,296.5,308.2,1385,57.0,54
ARMOR-T90-00752,307.2,315.4,2103,38.3,198
ARMOR-T90-00753,303.2,306.4,1881,15.6,150
ARMOR-T90-00754,299.4,315.1,1403,29.0,238
ARMOR-T90-00755,296.8,316.8,1753,22.9,80
ARMOR-T90-00756,305.3,310.0,1212,74.0,139
ARMOR-T90-00757,303.1,313.2,1865,33.1,138
ARMOR-T90-00758,301.9,310.6,2497,34.9,114
ARMOR-T90-00759,306.6,310.7,2521,82.2,74
ARMOR-T90-00760,305.3,309.0,1250,41.5,97
ARMOR-T90-00761,297.0,314.9,1699,15.7,126
ARMOR-T90-00762,299.1,317.2,1568,34.9,110
ARMOR-T90-00763,298.2,317.2,1923,23.4,100
ARMOR-T90-00764,304.7,307.3,1556,22.2,113
ARMOR-T90-00765,295.4,316.4,2226,20.4,28
ARMOR-T90-00766,302.4,314.6,2477,56.5,61
ARMOR-T90-00767,304.9,308.3,2698,28.3,52
ARMOR-T90-00768,306.4,305.9,2046,40.3,116
ARMOR-T90-00769,299.4,308.5,2729,75.3,175
ARMOR-T90-00770,305.7,316.9,1455,44.7,227
ARMOR-T90-00771,296.4,313.2,2373,79.1,90
ARMOR-T90-00772,306.0,314.4,2711,49.9,246
ARMOR-T90-00773,296.7,308.3,1478,42.9,105
ARMOR-T90-00774,300.2,314.4,2282,67.5,85
ARMOR-T90-00775,305.4,305.4,1645,20.1,127
ARMOR-T90-00776,296.9,309.9,1312,21.3,193
ARMOR-T90-00777,298.0,313.1,2035,60.6,238
ARMOR-T90-00778,304.4,306.9,1954,49.1,99
ARMOR-T90-00779,304.4,315.7,2792,70.3,175
ARMOR-T90-00780,303.3,308.1,2712,79.1,93
ARMOR-T90-00781,304.0,313.5,2630,42.2,186
ARMOR-T90-00782,302.1,310.3,1566,56.7,198
ARMOR-T90-00783,298.3,312.7,2283,50.0,184
ARMOR-T90-00784,299.5,306.4,1528,83.7,248
ARMOR-T90-00785,297.4,305.2,1927,73.2,75
ARMOR-T90-00786,306.8,316.8,2692,78.8,2
ARMOR-T90-00787,302.6,308.5,2205,32.8,80
ARMOR-T90-00788,300.2,315.7,2790,69.1,104
ARMOR-T90-00789,301.0,318.0,1919,33.6,31
ARMOR-T90-00790,307.3,307.7,2286,29.6,7
ARMOR-T90-00791,297.0,308.4,1383,81.1,86
ARMOR-T90-00792,302.6,313.6,2222,16.4,229
ARMOR-T90-00793,301.6,317.6,1510,82.6,29
ARMOR-T90-00794,302.9,316.9,2761,25.4,142
ARMOR-T90-00795,295.2,311.5,1376,72.4,73
ARMOR-T90-00796,306.3,315.3,2798,34.3,182
ARMOR-T90-00797,307.1,306.8,2652,39.5,122
ARMOR-T90-00798,302.3,317.7,2296,30.2,120
ARMOR-T90-00799,304.1,317.5,2046,56.0,37
ARMOR-T90-00800,307.0,307.1,2390,39.4,142
ARMOR-T90-00801,304.2,308.9,2448,61.0,157
ARMOR-T90-00802,297.0,306.3,1208,16.1,173
ARMOR-T90-00803,302.5,308.5,1435,19.5,191
ARMOR-T90-00804,302.9,315.6,1909,22.0,153
ARMOR-T90-00805,300.5,309.9,2123,44.3,114
ARMOR-T90-00806,304.6,306.1,1884,72.0,108
ARMOR-T90-00807,307.1,309.4,1993,77.2,77
ARMOR-T90-00808,307.0,317.8,2251,32.1,194
ARMOR-T90-00809,300.9,313.2,2007,55.2,35
ARMOR-T90-00810,296.5,310.4,1226,68.8,89
ARMOR-T90-00811,307.8,307.2,1749,35.2,205
ARMOR-T90-00812,305.9,317.8,2419,43.6,158
ARMOR-T90-00813,296.6,315.7,2426,51.7,205
ARMOR-T90-00814,307.0,308.7,1284,24.4,249
ARMOR-T90-00815,306.3,305.9,2253,16.8,39
ARMOR-T90-00816,301.7,305.7,1665,25.7,73
ARMOR-T90-00817,302.7,306.6,2322,58.9,200
ARMOR-T90-00818,300.2,312.5,2413,20.2,45
ARMOR-T90-00819,295.7,317.1,1211,28.3,231
ARMOR-T90-00820,299.4,311.5,2212,38.6,106
ARMOR-T90-00821,305.4,316.0,2253,20.5,169
ARMOR-T90-00822,295.1,310.8,2261,28.4,145
ARMOR-T90-00823,299.3,314.2,1771,78.8,99
ARMOR-T90-00824,300.2,314.5,2517,16.4,163
ARMOR-T90-00825,302.0,307.3,2583,60.7,203
ARMOR-T90-00826,307.0,309.7,2113,41.9,177
ARMOR-T90-00827,299.5,313.3,1379,62.1,60
ARMOR-T90-00828,299.5,305.9,1996,56.2,167
ARMOR-T90-00829,304.6,309.7,2335,30.6,2
ARMOR-T90-00830,300.9,312.0,2667,74.3,81
ARMOR-T90-00831,297.9,318.0,2244,49.4,6
ARMOR-T90-00832,300.9,311.2,2368,72.6,30
ARMOR-T90-00833,296.8,315.6,2722,43.4,64
ARMOR-T90-00834,297.3,310.6,2369,83.9,94
ARMOR-T90-00835,301.5,315.4,1640,68.9,63
ARMOR-T90-00836,300.4,312.7,2086,82.6,245
ARMOR-T90-00837,306.9,316.5,1620,51.0,76
ARMOR-T90-00838,299.7,310.3,2539,48.2,220
ARMOR-T90-00839,302.5,312.9,2389,67.9,2
ARMOR-T90-00840,303.2,313.2,2426,76.6,92
ARMOR-T90-00841,295.2,310.4,2719,82.5,34
ARMOR-T90-00842,303.6,306.9,1667,37.7,14
ARMOR-T90-00843,297.3,306.2,1912,70.9,20
ARMOR-T90-00844,307.5,305.2,1584,29.7,61
ARMOR-T90-00845,296.9,316.4,1513,53.2,82
ARMOR-T90-00846,300.4,308.1,1970,27.6,155
ARMOR-T90-00847,296.1,307.7,2478,39.3,3
ARMOR-T90-00848,308.0,314.6,2158,80.2,236
ARMOR-T90-00849,301.5,309.2,2116,25.2,140
ARMOR-T90-00850,302.7,311.6,1222,59.3,206
ARMOR-T90-00851,295.9,307.1,1538,56.5,178
ARMOR-T90-00852,304.7,317.5,2716,23.5,175
ARMOR-T90-00853,297.7,316.1,2022,37.8,166
ARMOR-T90-00854,306.7,316.2,2734,54.4,223
ARMOR-T90-00855,297.7,310.3,1565,28.1,66
ARMOR-T90-00856,297.5,314.9,2595,71.0,93
ARMOR-T90-00857,295.5,306.9,2114,83.1,57
ARMOR-T90-00858,301.1,305.1,2442,30.0,211
ARMOR-T90-00859,302.3,305.3,1674,28.1,129
ARMOR-T90-00860,295.9,312.6,2646,46.8,241
ARMOR-T90-00861,305.1,310.9,2579,67.3,24
ARMOR-T90-00862,300.9,311.7,2683,34.7,10
ARMOR-T90-00863,301.8,305.1,2726,16.4,0
ARMOR-T90-00864,300.7,310.5,1226,52.9,47
ARMOR-T90-00865,300.2,314.3,2141,82.0,112
ARMOR-T90-00866,302.3,310.8,2001,42.4,175
ARMOR-T90-00867,297.0,314.5,2000,44.4,137
ARMOR-T90-00868,297.4,308.0,2059,82.8,80
ARMOR-T90-00869,306.2,315.6,2446,63.6,29
ARMOR-T90-00870,307.3,312.6,2063,65.3,162
ARMOR-T90-00871,299.9,307.7,1889,54.4,113
ARMOR-T90-00872,298.5,308.1,2371,83.2,18
ARMOR-T90-00873,303.4,313.2,2647,63.2,109
ARMOR-T90-00874,300.3,315.8,1938,77.7,180
ARMOR-T90-00875,295.3,310.4,2574,64.0,248
ARMOR-T90-00876,297.0,308.4,2409,66.5,33
ARMOR-T90-00877,304.3,316.3,1614,35.3,31
ARMOR-T90-00878,303.6,313.7,2181,36.2,75
ARMOR-T90-00879,295.4,310.8,1628,69.8,234
ARMOR-T90-00880,297.9,311.3,1240,35.8,125
ARMOR-T90-00881,298.0,307.7,2104,54.4,208
ARMOR-T90-00882,303.7,313.1,2211,32.5,133
ARMOR-T90-00883,295.3,309.7,2616,72.2,242
ARMOR-T90-00884,296.4,317.9,1902,22.7,140
ARMOR-T90-00885,305.4,311.2,1278,73.1,230
ARMOR-T90-00886,297.3,311.3,1916,57.2,85
ARMOR-T90-00887,303.5,312.4,1743,28.1,74
ARMOR-T90-00888,298.1,316.9,2673,52.9,191
ARMOR-T90-00889,296.3,315.4,1673,34.8,134
ARMOR-T90-00890,298.2,310.9,2365,37.6,44
ARMOR-T90-00891,304.4,314.3,2474,39.6,172
ARMOR-T90-00892,306.1,312.6,1493,19.4,212
ARMOR-T90-00893,305.8,311.4,1809,84.0,64
ARMOR-T90-00894,300.2,307.5,1335,17.2,93
ARMOR-T90-00895,303.7,311.0,1683,61.4,18
ARMOR-T90-00896,297.7,308.2,2535,41.0,242
ARMOR-T90-00897,298.8,316.9,2013,60.2,118
ARMOR-T90-00898,306.7,309.4,1754,39.9,46
ARMOR-T90-00899,295.2,317.4,1245,62.2,45
ARMOR-T90-00900,296.1,311.9,2459,66.0,28
ARMOR-T90-00901,297.7,313.2,2271,63.3,226
ARMOR-T90-00902,295.3,312.1,1397,23.0,244
ARMOR-T90-00903,297.4,306.7,1283,61.0,211
ARMOR-T90-00904,302.6,309.9,1742,34.6,99
ARMOR-T90-00905,300.5,306.3,2384,17.0,188
ARMOR-T90-00906,306.6,313.1,2651,44.0,230
ARMOR-T90-00907,305.6,310.8,1270,45.3,64
ARMOR-T90-00908,299.4,315.1,1719,47.7,150
ARMOR-T90-00909,298.4,307.9,2097,64.3,222
ARMOR-T90-00910,299.9,307.1,2112,36.6,127
ARMOR-T90-00911,302.7,310.3,2275,37.1,247
ARMOR-T90-00912,298.5,317.0,2268,19.2,50
ARMOR-T90-00913,303.1,314.2,1492,63.1,190
ARMOR-T90-00914,300.3,310.4,2137,54.7,226
ARMOR-T90-00915,302.2,311.7,2011,39.5,243
ARMOR-T90-00916,300.7,306.1,2688,64.4,238
ARMOR-T90-00917,298.8,317.8,2773,52.6,236
ARMOR-T90-00918,307.3,313.7,2066,47.8,21
ARMOR-T90-00919,304.9,308.7,1579,50.8,109
ARMOR-T90-00920,296.8,312.6,2206,59.5,70
ARMOR-T90-00921,306.3,306.4,2701,61.2,32
ARMOR-T90-00922,301.3,317.6,1461,35.2,126
ARMOR-T90-00923,306.6,307.3,1779,24.9,108
ARMOR-T90-00924,305.4,313.4,2402,26.0,99
ARMOR-T90-00925,300.5,308.2,1556,59.8,43
ARMOR-T90-00926,295.3,314.3,2642,76.1,6
ARMOR-T90-00927,298.5,315.1,1897,43.7,127
ARMOR-T90-00928,302.0,313.8,2424,26.9,90
ARMOR-T90-00929,303.2,313.0,2236,68.0,129
ARMOR-T90-00930,298.4,316.6,1642,73.3,16
ARMOR-T90-00931,296.8,306.0,1925,76.6,64
ARMOR-T90-00932,305.9,309.3,1485,57.5,185
ARMOR-T90-00933,307.8,308.2,2481,75.3,109
ARMOR-T90-00934,301.8,317.8,1769,16.1,29
ARMOR-T90-00935,297.2,310.1,2771,22.5,213
ARMOR-T90-00936,298.5,314.5,2039,21.5,91
ARMOR-T90-00937,295.2,313.9,2713,64.9,244
ARMOR-T90-00938,306.9,307.8,1697,19.9,224
ARMOR-T90-00939,296.5,308.1,1904,49.7,153
ARMOR-T90-00940,302.5,308.7,2556,48.1,162
ARMOR-T90-00941,298.6,310.3,1761,36.7,190
ARMOR-T90-00942,302.2,308.0,1231,75.9,74
ARMOR-T90-00943,303.5,305.3,1242,26.9,198
ARMOR-T90-00944,305.8,316.4,2574,39.7,155
ARMOR-T90-00945,297.7,317.6,2557,69.2,152
ARMOR-T90-00946,295.1,309.4,1758,17.1,188
ARMOR-T90-00947,296.8,309.4,1469,62.1,104
ARMOR-T90-00948,306.7,305.1,2636,72.1,30
ARMOR-T90-00949,306.4,313.8,2142,80.3,181
ARMOR-T90-00950,302.8,315.7,2798,76.3,194
ARMOR-T90-00951,302.8,306.9,2242,37.4,96
ARMOR-T90-00952,303.6,307.1,2570,56.0,50
ARMOR-T90-00953,297.3,315.3,1236,20.4,57
ARMOR-T90-00954,306.9,313.0,1291,33.1,33
ARMOR-T90-00955,300.4,305.6,1384,21.6,186
ARMOR-T90-00956,300.0,313.1,1927,37.1,20
ARMOR-T90-00957,301.7,309.0,2251,76.3,183
ARMOR-T90-00958,295.6,309.8,2771,39.3,36
ARMOR-T90-00959,297.2,315.0,1571,54.3,63
ARMOR-T90-00960,304.6,315.5,2031,45.3,240
