vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-BATCH-00324,296.3263931197021,308.33051487004843,1633,28.844789298188413,39
ARMOR-BATCH-00325,299.3580965849569,316.72818063017064,1438,20.43414783718879,22
ARMOR-BATCH-00326,301.2031006015901,315.7736121569544,2291,61.679838043865416,99
ARMOR-BATCH-00327,295.72411350646894,305.3368079227563,2025,59.800271604086305,31
ARMOR-BATCH-00328,299.94698944689577,308.38675875609266,1746,62.58915868915659,58
ARMOR-BATCH-00329,305.6684972847121,307.8553522926126,2791,60.48772201615401,110
ARMOR-BATCH-00330,307.3893040358846,316.1502149952073,1558,25.116443926214426,202
ARMOR-BATCH-00331,299.9586441239285,307.2849540143582,2113,24.532788915425076,175
ARMOR-BATCH-00332,297.50609821201766,315.80612001372344,2576,68.20006886113472,172
ARMOR-BATCH-00333,304.4125106839685,309.8631949659886,1550,26.33058416236574,44
ARMOR-BATCH-00334,297.07131803400495,312.7315258297016,1588,58.68913222662231,216
ARMOR-BATCH-00335,297.8857266016842,317.1769021589521,1459,55.62486637396456,166
ARMOR-BATCH-00336,299.1600323763495,314.79442687504627,2647,34.10980630673398,101
ARMOR-BATCH-00337,307.8676099279376,305.7608763570213,1906,80.39413645830065,9
ARMOR-BATCH-00338,304.93366721318966,309.32483239165526,2245,75.85868063221716,146
ARMOR-BATCH-00339,300.8326466007309,314.19238666032936,1828,39.43387407037176,109
ARMOR-BATCH-00340,301.0324805221477,314.7417052158085,1336,47.3664196614925,12
ARMOR-BATCH-00341,299.5375531842886,307.76576369573297,1810,77.1650431773327,101
ARMOR-BATCH-00342,295.5596302995459,307.6624437650064,1753,76.70905067251849,32
ARMOR-BATCH-00343,298.46154588206866,309.4015711695618,1568,82.06237761924947,66
ARMOR-BATCH-00344,306.21137409414087,309.72447224325475,1299,54.569681807309216,227
ARMOR-BATCH-00345,303.7892568039339,306.1421940700724,2457,69.16323508702959,232
ARMOR-BATCH-00346,296.05439240093716,311.9767658877405,2494,20.439292130349855,139
ARMOR-BATCH-00347,296.60004363260003,307.6396978623866,2774,36.474327497519866,25
ARMOR-BATCH-00348,304.59628444948083,310.73606474824334,2097,71.164038418534,210
ARMOR-BATCH-00349,301.25880023581055,314.4244506684724,1263,29.502062890977804,79
ARMOR-BATCH-00350,301.1524095657018,308.86704275002114,1440,26.618009103691115,137
ARMOR-BATCH-00351,300.5642426873545,305.20826834703286,2643,34.00747863363786,174
ARMOR-BATCH-00352,295.0612397228027,309.79332785392836,2663,69.46336927219852,148
ARMOR-BATCH-00353,300.06943744260826,309.5797490979368,1245,49.883896600341004,8
ARMOR-BATCH-00354,295.3207269629721,305.70528373816774,1597,59.40269979722058,32
ARMOR-BATCH-00355,298.8758296180992,314.7669750555396,2517,72.83699894641967,142
ARMOR-BATCH-00356,297.6171476229692,312.3423414451469,2094,63.62515044972466,61
ARMOR-BATCH-00357,300.74255600217253,312.21423131017474,2771,61.244835214997956,94
ARMOR-BATCH-00358,297.8458765060701,316.7665862142449,2511,44.38195769904817,42
ARMOR-BATCH-00359,302.9022577823874,313.73075249853116,1870,65.19011713800117,126
ARMOR-BATCH-00360,306.98621301492557,317.4998024060779,2258,67.65116751446254,2
ARMOR-BATCH-00361,300.5169811538515,316.1837142023143,2770,48.23257297962691,239
ARMOR-BATCH-00362,301.377799200845,314.8552699212679,2636,25.105422434042147,211
ARMOR-BATCH-00363,302.6268237669925,307.0876689926097,2024,24.147925755083413,175
ARMOR-BATCH-00364,305.3578456888739,306.62281285311036,2356,30.593966083304917,3
ARMOR-BATCH-00365,303.72367725042517,305.13011625343375,2105,64.70731359982403,187
ARMOR-BATCH-00366,299.7235922951362,310.74198419727605,1475,37.93746009510919,8
ARMOR-BATCH-00367,296.7241932910135,309.2002966250674,2176,22.332759278325295,55
ARMOR-BATCH-00368,299.44646136769893,313.1423348039259,2726,23.954463027930913,197
ARMOR-BATCH-00369,301.0799012838519,317.286379813031,1709,40.98216824609359,199
ARMOR-BATCH-00370,302.659365545231,309.62051572873145,1302,22.864051559566434,69
ARMOR-BATCH-00371,307.19653005218817,314.2405691373644,1575,42.57785374445889,17
ARMOR-BATCH-00372,305.73747842437837,316.10837811595707,2782,20.135719674566523,9
ARMOR-BATCH-00373,298.3478305079669,316.88652036346434,1516,29.77997399666252,190
ARMOR-BATCH-00374,296.5668526954975,311.1052809764678,1444,24.236161147844697,178
ARMOR-BATCH-00375,306.41384930244556,306.69969627030315,1673,24.42366847286825,83
ARMOR-BATCH-00376,304.24421954114166,315.8264410884221,1438,25.31762009550075,10
ARMOR-BATCH-00377,301.54963354438684,312.81423564231875,1296,70.95372972358066,108
ARMOR-BATCH-00378,304.61022814453236,311.2476387122637,1552,19.770011706792648,222
ARMOR-BATCH-00379,301.29331281878575,314.2484702945851,1299,67.36187284753811,110
ARMOR-BATCH-00380,300.8842188986147,315.68064312140524,2688,84.88716760539094,147
ARMOR-BATCH-00381,302.8668649513747,314.28082598967546,1770,72.13876964101632,199
ARMOR-BATCH-00382,307.6957999615773,317.91169258097915,1687,60.963213702126545,148
ARMOR-BATCH-00383,298.010050095507,308.1924356748486,2405,58.56443764955322,30
ARMOR-BATCH-00384,295.38963143225357,317.15788248596465,2155,24.124525886329934,137
ARMOR-BATCH-00385,307.66172605801086,312.1846447477842,1669,26.841163421906703,203
ARMOR-BATCH-00386,307.03274982191,311.8886155050364,2471,49.204889881881655,59
ARMOR-BATCH-00387,297.0591527560939,316.8578017898441,1357,64.6398349818152,29
ARMOR-BATCH-00388,303.34514440511015,314.6688701544132,1617,42.391509500019986,192
ARMOR-BATCH-00389,304.7157524165905,308.43844248252964,2292,42.709011138827464,106
ARMOR-BATCH-00390,301.8075520256082,306.1924746432236,2175,20.932029223621043,244
ARMOR-BATCH-00391,304.1020302868138,306.3955550334583,2539,17.32245447382079,170
ARMOR-BATCH-00392,298.0434445423002,312.6855469709608,1398,62.374176695542474,172
ARMOR-BATCH-00393,297.92203750413114,310.4728226853123,1892,60.59159754440045,206
ARMOR-BATCH-00394,307.24777004328,311.9141970705655,2558,70.2166484322255,194
ARMOR-BATCH-00395,303.06123947390296,309.11613902914945,2345,60.43431109983913,61
ARMOR-BATCH-00396,296.9126102202208,305.18958881289467,1584,17.555977687784853,9
ARMOR-BATCH-00397,306.93619008421615,311.1737838053485,2355,58.19398658394164,111
ARMOR-BATCH-00398,306.6391350768557,316.02623174028764,2097,83.2901537638508,171
ARMOR-BATCH-00399,298.6776940985873,307.9420959863206,2001,59.39534513264931,40
ARMOR-BATCH-00400,302.7418321502904,312.8666233175228,1886,20.739058582649022,121
ARMOR-BATCH-00401,303.41023066689877,307.0801307437408,2532,51.669732551458935,39
ARMOR-BATCH-00402,302.22903384947034,307.73190213598804,1829,51.31985359169492,206
ARMOR-BATCH-00403,304.7245729527916,309.87816885980607,1514,75.58851315492069,130
ARMOR-BATCH-00404,303.0450455819717,316.21552833969577,2056,35.878959055278585,211
ARMOR-BATCH-00405,295.39910081307124,316.7733249705065,2295,62.68907901218047,145
ARMOR-BATCH-00406,307.11924770211783,309.35565303875944,2295,23.036159731705638,216
ARMOR-BATCH-00407,303.01294066381575,310.75386545430456,1976,77.40439599770369,171
ARMOR-BATCH-00408,302.1702662938571,306.64011123107485,2426,23.734612093579226,67
ARMOR-BATCH-00409,295.4639551146304,314.14231392719813,2691,74.86243832175529,108
ARMOR-BATCH-00410,307.3711843448057,313.57300500986025,2032,44.86933346930832,42
ARMOR-BATCH-00411,300.1472895511223,317.87032720499434,2538,57.297971276762,76
ARMOR-BATCH-00412,304.32228922071005,315.63527399233493,1369,56.41597053480865,41
ARMOR-BATCH-00413,300.0230288869576,311.19426390128785,1487,35.84034828434662,148
ARMOR-BATCH-00414,307.78389122975915,315.01891952558645,2647,21.93939790258542,241
ARMOR-BATCH-00415,299.8621738760288,311.84071254150734,2013,36.054118268199076,72
ARMOR-BATCH-00416,301.6546762871922,317.0236599094999,2122,22.19287454266141,25
ARMOR-BATCH-00417,305.80145566012686,305.6920290071688,1751,19.053558858094114,55
ARMOR-BATCH-00418,302.90723066093966,310.61314551866303,1764,23.144290760468756,122
ARMOR-BATCH-00419,296.3420669217618,317.67710841645277,1663,40.44991753873651,183
ARMOR-BATCH-00420,300.56966948269167,310.29960751766606,2111,79.95269776620826,60
ARMOR-BATCH-00421,303.29683934558363,308.3958510003082,2456,27.067119519524034,246
ARMOR-BATCH-00422,303.5961937039293,311.29404645645104,1356,43.329800240366225,183
ARMOR-BATCH-00423,306.6207516822044,311.1763846609617,1382,65.9294215799509,88
ARMOR-BATCH-00424,297.2032846701261,307.75247670753015,2019,80.17259196650353,1
ARMOR-BATCH-00425,306.05077846286525,313.0990889732084,1920,77.11638355649322,202
ARMOR-BATCH-00426,299.84730104162213,309.58875349549237,2074,54.231068684691635,37
ARMOR-BATCH-00427,300.5913545567769,310.0825853255245,2195,31.29929435501274,187
ARMOR-BATCH-00428,299.4913389587323,314.1021592114442,2476,84.34363879782373,242
ARMOR-BATCH-00429,299.4867344272053,305.86836591230787,2085,69.03409544056112,228
ARMOR-BATCH-00430,303.2712320277249,317.9945770968631,2279,66.00688299043003,217
ARMOR-BATCH-00431,298.7239505213626,308.3231914916904,1292,20.195827911187372,52
ARMOR-BATCH-00432,305.44731519642323,316.897564018091,2415,28.068028262563256,63
ARMOR-BATCH-00433,300.61830194939836,307.91087619445415,1654,63.58549903250186,42
ARMOR-BATCH-00434,297.5704675661821,305.3095593102924,1503,21.09739564373334,190
ARMOR-BATCH-00435,305.19495775346985,309.0550139482222,2775,78.63986983033595,5
ARMOR-BATCH-00436,304.6671924930822,312.4122998795731,1380,31.984614974187227,136
ARMOR-BATCH-00437,300.1192671931148,315.36727979056326,1936,36.077406248421184,164
ARMOR-BATCH-00438,307.98085042342734,314.1237962786918,2515,81.8070914557156,64
ARMOR-BATCH-00439,299.9736719055655,307.8872874818094,1694,58.98898666568871,87
ARMOR-BATCH-00440,302.45034187551516,316.89291273982326,1579,62.11361636533761,137
ARMOR-BATCH-00441,302.9872389230325,316.7298967824284,2502,65.92774852812659,123
ARMOR-BATCH-00442,306.8509516905235,316.5192943157325,1618,22.767589987737338,146
ARMOR-BATCH-00443,301.8386631872202,306.8474148308782,1613,57.614929035478276,215
ARMOR-BATCH-00444,301.5254992780336,307.3475453873815,2266,74.01352045694861,217
ARMOR-BATCH-00445,300.6887689248027,317.296521615876,1590,66.61894696205442,16
ARMOR-BATCH-00446,300.2689204697164,310.1918092048448,2433,77.39421793611919,108
ARMOR-BATCH-00447,302.35848782680546,313.33131179487646,1399,53.58050713419951,136
ARMOR-BATCH-00448,300.423787857415,308.4496713321916,1647,27.668149480748014,10
ARMOR-BATCH-00449,304.3326263125803,307.6056479643898,2572,51.543212931615855,148
ARMOR-BATCH-00450,302.94862414508964,314.42552270980036,2128,55.27530217871344,170
ARMOR-BATCH-00451,295.7669997540723,313.9798872662998,1201,19.781617081748674,113
ARMOR-BATCH-00452,296.4108908960793,313.117073769981,2220,31.839245702491823,37
ARMOR-BATCH-00453,296.96541270874644,310.61884823993194,2008,57.32519304935835,148
ARMOR-BATCH-00454,305.55105595975016,317.8189041448022,2027,20.834180046247248,29
ARMOR-BATCH-00455,306.4154701514809,313.6887962781694,2389,23.564460750483875,232
ARMOR-BATCH-00456,298.82505360662304,307.01890250955836,1634,71.54211914210882,74
ARMOR-BATCH-00457,307.57511525556794,309.8743478204198,1469,73.80211299331947,140
ARMOR-BATCH-00458,300.7366093320811,312.7473723650419,2654,71.32423674923419,133
ARMOR-BATCH-00459,306.6268291239407,313.7560726103102,2512,68.28452864761101,231
ARMOR-BATCH-00460,299.144811462881,307.7854432725833,2689,49.831224948127804,147
ARMOR-BATCH-00461,302.4876881007545,309.24214176538266,1243,64.45977255852617,179
ARMOR-BATCH-00462,295.8655376090482,309.59381291563346,1481,30.82635358825506,244
ARMOR-BATCH-00463,302.7864697124021,309.8372184903988,1223,49.32431764965806,175
ARMOR-BATCH-00464,301.6717215198771,313.2103372107322,2310,62.56663628840391,136
ARMOR-BATCH-00465,296.5420400531156,308.0116384364192,2558,58.72864360166924,25
ARMOR-BATCH-00466,296.23979735013745,311.6660813149708,1883,45.1156723784911,94
ARMOR-BATCH-00467,296.2159454835625,308.10285631660184,1469,15.988702651313254,91
ARMOR-BATCH-00468,305.0493636831707,311.3527428396754,2781,45.73626028927248,240
ARMOR-BATCH-00469,306.53635071088553,311.42571417016774,1941,77.04842524224625,225
ARMOR-BATCH-00470,306.0992690048373,307.73967418126415,1486,34.294658485165385,211
ARMOR-BATCH-00471,307.1038187203341,305.42043271167364,2570,32.28280564406329,41
ARMOR-BATCH-00472,303.99734248355463,307.5854534324356,2028,79.2210089004817,219
ARMOR-BATCH-00473,304.77346083448634,315.580719773145,1871,54.09232066255836,10
ARMOR-BATCH-00474,305.0204884079591,307.45926578396876,1992,69.23337139140804,72
ARMOR-BATCH-00475,307.8841314341623,312.11966286913884,1344,35.40627064334823,88
ARMOR-BATCH-00476,295.6754721521949,313.3836975891706,2704,61.25420976242577,105
ARMOR-BATCH-00477,304.98315030820424,306.60565392165387,2443,69.8688233144454,85
ARMOR-BATCH-00478,307.83176120765023,307.0537983687758,2364,51.284426756540604,119
ARMOR-BATCH-00479,304.5010988715848,308.9743537701597,2045,56.86506949490418,94
ARMOR-BATCH-00480,295.8777567401145,316.36008892684913,2350,74.98409161217324,61
ARMOR-BATCH-00481,297.43680155430013,317.64043253304857,2138,16.06581764156303,88
ARMOR-BATCH-00482,305.7987252093801,312.1061371766531,2340,82.09640986409845,197
ARMOR-BATCH-00483,306.942628346364,313.5346082219488,2688,28.76432520812436,14
ARMOR-BATCH-00484,300.6648239695388,305.39166574072175,1992,29.051322784137042,190
ARMOR-BATCH-00485,307.89346427190316,308.1714548624152,2490,38.5718168763818,144
ARMOR-BATCH-00486,306.33621580510084,305.8974092914111,2145,67.83379894896046,70
ARMOR-BATCH-00487,295.06840130752147,315.7449140539757,2439,84.18788061409909,163
ARMOR-BATCH-00488,307.96455494853683,317.93707606529466,2276,34.31403437029839,54
ARMOR-BATCH-00489,303.3735098771079,314.5062330658071,1279,50.64473405803659,105
ARMOR-BATCH-00490,295.3772812418188,313.76448712918403,1408,69.91432879336585,75
ARMOR-BATCH-00491,301.47739452871406,314.87513153930365,1489,28.660186521501167,183
ARMOR-BATCH-00492,305.17868189778267,316.45279576276226,2756,29.840705002260087,163
ARMOR-BATCH-00493,306.8877723097696,305.89115930240206,2469,31.99939495927037,28
ARMOR-BATCH-00494,307.14312740685295,316.4850950236173,1559,38.06462544596285,133
ARMOR-BATCH-00495,299.05627063042664,316.92001017404357,2794,36.022181557352674,171
ARMOR-BATCH-00496,302.08516849098754,309.74798260613466,1343,15.973533843921157,73
ARMOR-BATCH-00497,305.7717327714483,315.34828145507015,1760,59.333033740135804,135
ARMOR-BATCH-00498,297.9771354328459,316.9385456532139,2295,33.369587400491156,46
ARMOR-BATCH-00499,305.921430090303,306.6756803070387,1473,36.13961567380069,186
ARMOR-BATCH-00500,305.6491145196155,308.6665110558308,1656,43.835884217019604,242
ARMOR-BATCH-00501,298.9041622607518,309.1582690470946,2011,29.2132679656913,92
ARMOR-BATCH-00502,303.4676452378664,305.0284011838021,1466,37.78782818497406,136
ARMOR-BATCH-00503,300.84587500263353,310.29850052651966,1742,38.862571528904425,206
ARMOR-BATCH-00504,304.3186038891549,313.1764636383269,1433,25.714645181568915,43
ARMOR-BATCH-00505,305.8673751622244,309.0067107560129,1691,36.195296015479286,29
ARMOR-BATCH-00506,297.07697829132564,311.4765690360123,1949,68.01315576240515,160
ARMOR-BATCH-00507,297.50040310731913,305.96460062924905,1817,15.070334208831193,69
ARMOR-BATCH-00508,303.6838401086868,312.69308767841255,1896,77.6558248924843,78
ARMOR-BATCH-00509,305.5799126008081,309.32167269811504,2375,56.57069485023414,218
ARMOR-BATCH-00510,301.93916051224977,316.0873254966355,1402,16.619549157691445,247
ARMOR-BATCH-00511,296.29675628370165,311.55035748550034,2633,27.457306157113756,217
ARMOR-BATCH-00512,295.2621060318163,312.20210386335197,1845,43.11924202985288,183
ARMOR-BATCH-00513,304.5703733674448,311.1880579722286,1954,50.25821199390026,103
ARMOR-BATCH-00514,300.46420341819817,308.313044410156,2051,69.64072360046798,65
ARMOR-BATCH-00515,302.9105024649121,309.4569688935164,1204,69.50510554101527,12
ARMOR-BATCH-00516,295.91082215470414,311.6203453709733,1932,68.67151979059192,143
ARMOR-BATCH-00517,304.6253525766645,316.46696042502487,1617,63.9119739485263,110
ARMOR-BATCH-00518,299.27290810258387,305.90648757352284,2034,42.64086066517481,28
ARMOR-BATCH-00519,306.9748419105317,307.549912285308,2748,61.531462987104675,176
ARMOR-BATCH-00520,307.48360860778814,309.8896236840501,1951,51.19299194281876,64
ARMOR-BATCH-00521,301.56598017845795,313.97438105243907,1856,51.34638171529513,245
ARMOR-BATCH-00522,306.5855835730425,313.8357999991226,2114,20.01711798134492,58
ARMOR-BATCH-00523,305.1732827030828,311.14847286675126,1336,26.047499516512303,135
ARMOR-BATCH-00524,302.1845987116209,312.60846146564137,2573,79.12173235999676,213
ARMOR-BATCH-00525,306.882382901589,305.9008926200959,2447,74.42729748717736,175
ARMOR-BATCH-00526,296.44382563121894,314.9264521408177,1324,53.14807146316723,85
ARMOR-BATCH-00527,307.89939501163616,315.89201992480537,2043,23.398263514266876,51
ARMOR-BATCH-00528,298.14338721441925,305.3196896567806,2711,24.779745915760262,178
ARMOR-BATCH-00529,306.06520654751154,313.93714725255217,2031,26.02900546688177,61
ARMOR-BATCH-00530,297.83368791431013,308.4507217791469,2168,30.22227981185172,210
ARMOR-BATCH-00531,300.66112403143086,305.3969810210682,2203,64.79457934685449,142
ARMOR-BATCH-00532,302.45856223598395,305.08952216362695,2627,52.39373498592176,81
ARMOR-BATCH-00533,296.963700121012,311.4646352810957,1313,16.232508726108946,35
ARMOR-BATCH-00534,302.6036923877551,316.87256067895044,1933,74.76231143434984,28
ARMOR-BATCH-00535,303.2680229042986,315.95410338187867,1403,50.38796243960152,154
ARMOR-BATCH-00536,306.4979779593214,306.68843715045404,2127,28.015082414704786,142
ARMOR-BATCH-00537,295.41343175333446,310.14170578532344,2117,29.22943495057059,136
ARMOR-BATCH-00538,303.26101389803046,310.66184837061616,1310,18.77454350140385,11
ARMOR-BATCH-00539,297.722516781179,310.4423248135646,1865,17.77374370356738,80
ARMOR-BATCH-00540,295.4844946918325,306.7885561299649,2424,58.90395234135854,80
ARMOR-BATCH-00541,298.80488794199323,310.69853313199883,2611,24.118859045649316,54
ARMOR-BATCH-00542,295.5431461198548,313.4908361389637,2328,16.235412829539964,226
ARMOR-BATCH-00543,295.2438663030252,314.88376266528104,1532,57.26240449389251,88
