asset_id,vibration_g_rms,bearing_temp_c,shaft_rpm,kurtosis,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
AST-BRG-00185,1.7123256502612314,74.18976743187699,1519.7038179279089,2.594521803681378,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00186,3.6019250163606418,91.29828910690895,2717.7510155172204,5.951598842944893,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00187,4.340944340945715,87.27226893578313,1507.9820692530348,5.888551143172595,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00188,3.109443814517473,80.96388659211816,2588.382019750392,3.778020689533913,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00189,2.9893577182732307,82.30684059519791,2864.2131073351416,3.083194448831448,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00190,1.636705767232123,74.89909420855972,2881.467591346684,3.1262031808333206,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00191,0.9375830086877264,50.61721145396018,3008.3330655830323,5.498955954119928,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00192,4.716914062380636,89.43170184234978,3294.862611757595,5.264068341670546,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00193,4.731964868667653,75.24393871435004,2399.901580715492,5.865806399280963,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00194,3.4755768491843595,68.62643785882639,2952.598054870971,6.53116904131615,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00195,2.093440017928893,41.65936815280887,2686.014564878008,5.4752876620463455,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00196,2.141285000679506,61.82333262838553,1647.935855514438,3.170161607171207,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00197,3.911991690690125,62.62149627211558,1261.6551476865795,3.546803252091266,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00198,4.716418221777112,86.87381657136021,1882.899325624641,6.121433042754393,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00199,4.669306194046052,67.79889321126731,2263.280895210287,3.4000161260870967,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00200,4.165415065530832,57.824032938224576,2681.054266628775,2.81184596290427,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00201,3.517548736925153,93.60801971063955,3239.902393207693,5.524104232381677,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00202,0.8954578354767295,41.643235599578944,1670.9897200947976,4.230863328607611,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00203,1.2596549562446846,60.35290569871668,1501.319495756345,6.456172225947386,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00204,4.723204686077272,37.52148051028432,3512.3518739383862,5.296096805702744,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00205,3.350216580400073,79.39424724601582,1459.306942503377,2.8888016045041414,0.46,54,32,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00206,0.5432261425981594,90.08459313194903,2348.3785682572543,6.575783239190741,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00207,0.9769162514703508,51.80223977302937,2605.3529491039244,3.611796233653058,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00208,3.6184583148078624,86.50050060794726,2499.2986101778515,3.950013708747029,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00209,0.5237894440772278,52.53309382771387,1406.4771768790638,4.229719778839231,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00210,1.2557978416622435,89.64620969863492,1336.8645936086864,2.720264474538547,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00211,3.0790488100229547,80.23771421580705,1453.1602259064855,4.635016315591601,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00212,3.751907429155658,83.29440661048632,2605.4104412942697,3.030269511623757,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00213,3.5642179196622226,36.08039333602727,2506.4277303223707,4.224172404759912,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00214,1.554065754464631,92.76862142444156,1760.9779008881862,4.008052088365963,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00215,3.847242340333419,78.6002595242194,2730.65794042942,5.823212358733964,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00216,1.6150707112349605,53.285065723168,3168.162004933559,5.953633200020743,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00217,2.029378581348558,84.76367989153081,1299.789503631825,3.159675394273078,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00218,4.008509604054714,51.8912719048958,2395.5118645153016,4.0761701057306725,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00219,3.553274625521909,87.36523037396768,2854.3449890464567,4.105418592436877,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00220,4.4913500293226365,41.75482342471622,1805.548624967249,3.1510649089251657,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00221,3.5907805938116137,77.22115864764774,1938.650172703558,5.933350071720119,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00222,3.1710504356767166,67.44190859869462,2672.730967174521,5.54108181184232,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00223,0.9402714087920346,40.792068211726445,3355.0447042649685,3.318641681077249,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00224,2.2282642743793377,49.51362969553034,3143.8186087269587,4.076904206953336,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00225,1.7464511281041095,35.744242176638885,2599.5125258390003,2.954961606883012,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00226,1.6467513238816929,63.12607792787035,2952.5321226173983,5.201288367500089,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00227,5.073149607336495,53.07591564560002,2075.5739284987167,3.021899275559065,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00228,2.347559305933774,70.90144905786553,2738.3172674370185,6.7395169250871465,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00229,4.692618809332433,52.83426846251703,2318.8358187061367,5.856932921157808,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00230,3.466351542187136,52.99514669041908,1655.8467274981465,4.178025763211179,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00231,4.235613126645747,79.5915919238962,2884.171857305417,4.987824908801224,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00232,2.862394337594403,37.88857015870121,2535.515129637173,6.418769809730557,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00233,3.211448257743888,89.17369971151923,2060.6917966886194,4.882626905702052,0.34,65,39,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00234,2.8148331609486603,86.13583246347089,3387.2140561887136,3.2503434915112077,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00235,1.4176420426508092,75.06828099358438,1250.2418827841598,4.128424428998985,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00236,3.895524941729075,70.59329420644306,1957.8555629987904,6.125522919627905,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00237,1.8196301034720224,88.53814988837914,1336.515354666352,5.270115968755357,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00238,0.6142850422278331,46.11981077172287,3039.6655589319053,5.298114852635342,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00239,3.533719790763689,39.73814973144972,2885.0578898731023,6.227332388460503,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00240,1.33242019321313,49.370610194572286,1995.2453249671607,6.34408414708877,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00241,4.920155346458698,82.67469672201142,2821.590965296976,6.455108058651576,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00242,4.983464311912161,37.080216003589,2150.24934287028,2.9078515309885717,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00243,4.799862634036108,69.96841010500938,3015.0090994138423,4.8397418084413335,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00244,2.239745891200589,94.7262509714786,2290.0407905680945,5.68419094123877,0.53,47,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00245,0.5726460976856769,86.34176563025237,2189.4713467959973,5.754785434046159,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00246,4.86309724416231,66.28674134261537,3443.3517971719225,5.108879668471017,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00247,2.5124654970913776,38.81845455719854,1802.1098397376804,3.217185541289799,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00248,5.043277649505247,84.88241086314258,1489.073615991757,5.928908381949157,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00249,5.0290138923194885,70.93871049063263,2602.9034718226994,5.5964787341142666,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00250,4.509144440696592,41.89597982357401,3526.372349482029,2.870383817660856,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00251,1.8839097927270527,40.63143708940137,2106.814112945248,4.494382246099818,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00252,2.309959324429049,89.57760916619554,1348.8882327090755,3.248102817943755,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00253,4.500342356129227,75.15201577628471,2014.332641542962,3.9511512965657793,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00254,1.989533424234505,84.75720795900534,2414.2359703669404,2.577748696484447,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00255,1.2966159094246348,87.73873401693604,1588.615215917313,4.22141843416626,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00256,3.116965933554246,69.30634112289934,2779.4453233355807,4.864470760971705,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00257,4.899927438555671,66.04678110530247,3594.5985336244817,5.164205149156473,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00258,3.771340044372373,60.82564461925941,2284.174742355465,5.353008484053453,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00259,3.1792874994200155,54.01679526746716,2051.3485361525104,6.096052646340578,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00260,0.956729520722612,61.07575765152271,2161.69000040272,3.426490501285639,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00261,3.3905339654860978,81.43277934380939,1476.3508281484828,3.018071836485412,0.45,55,33,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00262,5.1532530954900375,71.11540586090788,3319.856643422937,6.1616098391610805,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00263,1.158394871611663,88.55139739729077,2195.5815732512447,3.1734351040383943,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00264,2.9361493661095626,61.60280086275127,2129.458587419619,6.69146834974564,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00265,4.623653438061391,71.42537472312524,2783.2566550331385,6.12291438641414,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00266,3.981612503444761,72.87845318551932,2260.8802102346963,4.653769405325276,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00267,3.77597398267776,70.50182973837954,2755.7603251388305,6.720112127164708,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00268,3.801675194739414,77.15802638513098,1347.47109631389,2.918719935164418,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00269,2.1896084107328493,49.246008102488375,3152.936024933346,3.803182773052937,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00270,1.879881668043119,65.74182665274743,3457.2094869105663,5.244364984674629,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00271,4.303997430749014,41.25348816850086,2757.0369267825263,4.0050295344346685,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00272,4.3075329549921495,58.07067965868875,3490.958229261146,6.492001973517405,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00273,4.575239897326488,64.26002411727586,1563.437554487912,2.782192179164616,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00274,4.792230597015415,74.13345557272835,2345.798854752849,4.862470877862148,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00275,2.9033092746464075,92.0318631551722,2644.336161469073,5.040724949798992,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00276,2.8571265850298384,71.03906399290136,2596.1679538108483,5.306730932242063,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00277,4.251987341143844,79.61563497059359,2163.508269813704,3.599364760326802,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00278,3.554830474655496,65.37596356971217,2011.4025824790276,4.0676356383354175,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00279,3.799244323111206,73.04624188257988,1504.3776541210052,6.127826277559404,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00280,4.240225546349675,39.25593296802641,2140.1818813494674,3.338253906571687,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00281,4.683025106542562,50.26349485051082,1590.3859562531643,6.0555317428454565,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00282,2.0885772372022187,56.711185592308325,2962.477623581324,4.919418318481792,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00283,2.265239877407737,63.349601300390816,1701.194245187016,5.777406298134553,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00284,0.9417151172520845,37.73892473014303,1340.5567326828814,5.568511674932927,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00285,3.217916662682018,43.40144585319906,2525.678730761362,3.39229943015498,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00286,0.6689286868446878,51.60885846747834,2628.551358526564,4.945894766665653,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00287,2.6883106852225627,93.29196145406304,3292.591347073213,6.231209557061897,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00288,3.0504297831256104,54.88082042618305,2584.755869802437,4.358099818248296,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00289,1.8467438850029367,63.92246348672495,2029.1540489362696,6.656340311960262,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00290,3.2769163246743505,46.76586276430358,3127.228515663169,4.444524930437387,0.33,67,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00291,0.6433511747135323,71.64680426454609,2496.669343649811,3.113978237671904,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00292,0.6755364871213078,51.84099293095846,1390.2726831148602,4.174569124333995,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00293,4.366222635100394,47.4195547063056,2558.041344751792,6.592320347479309,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00294,2.192896014632936,65.99435770675875,3379.244509011989,3.874799652161373,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00295,1.0971844094638583,35.33034794962525,2151.1503011957293,6.23282208742837,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00296,2.9545433222575808,35.45984195895352,1911.18192455952,6.289377931232126,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00297,4.118969699563471,48.14412854611147,1544.326696843248,4.005802054627432,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00298,1.514358829235163,37.20328175004927,1563.4692526448575,2.858007929617718,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00299,3.427585236349301,41.48154524784148,2238.6515624203653,5.615599009382919,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00300,0.9011330854707096,55.33163896032509,2629.631577987671,3.83950288576014,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00301,0.7429040894924561,83.15514077478878,1393.4769724070445,5.866571541307561,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00302,2.997366768370296,69.32291860215804,3454.964613660398,4.403415847519862,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00303,3.040985071567501,65.76006355738498,3012.3206818684703,4.586646992073273,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00304,3.495920537041571,52.6093293924873,2607.89740388079,5.845010449018709,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00305,3.912629268496509,90.90522316596898,3188.252810253578,4.144162323565,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00306,5.086504773473913,58.8209024742315,1392.448216349072,4.405447584888533,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00307,2.926611637015618,40.22556600774629,2344.413306559499,4.117619015709375,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00308,2.017895422823856,72.02399096706807,2712.223504467992,4.079564215692304,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00309,4.237375115412908,41.83030360859608,3188.766974683894,4.761570280676276,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00310,1.7729115809317488,55.71338856810152,3080.3269441182424,5.977837611354948,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00311,2.5631656773164897,65.44471632306853,1864.966199312159,4.055603741267033,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00312,0.86874499230865,87.45335148111054,3458.1124069420903,4.754295298312268,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00313,0.6191484940526503,64.61279482040712,1498.4300194340888,5.384127499403183,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00314,5.024447548986248,77.13552596189986,3300.320684690765,3.658589619105717,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00315,4.429106566407368,94.5690103399442,3530.2565990510843,3.693348061080288,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00316,3.771078768640381,42.8893471938789,1625.1684557343017,6.513676446200855,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00317,2.422078838747068,51.48389153117117,2932.958554089085,5.6111986653236805,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00318,1.314483304332975,58.67456453585879,1296.6852450671963,4.981902707760228,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00319,1.2352541005541045,60.30969071232988,2173.014780333972,5.285196234008632,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00320,1.676141621373598,59.66126451593274,2439.079918074418,2.625987605344699,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
