engine_id,altitude_ft,mach_number,total_temp_k,combustor_pres_psi,bleed_enthalpy,bypass_ratio,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
TURBO-SU30-00195,30185,0.74,585.8,354.4,391.8,6.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00196,21624,0.57,519.1,513.6,414.2,6.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00197,12679,0.69,514.0,527.1,420.5,6.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00198,26399,0.92,525.5,414.9,407.5,8.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00199,20922,0.97,565.4,429.8,408.9,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00200,25431,0.89,568.2,354.3,390.3,5.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00201,36644,0.46,520.3,446.5,400.7,7.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00202,23855,0.46,602.8,520.4,398.8,8.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00203,18880,0.51,547.1,351.2,404.3,8.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00204,27486,0.62,543.8,513.8,390.3,5.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00205,19331,0.86,594.3,505.4,421.6,5.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00206,17260,0.72,529.4,359.8,409.0,6.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00207,33633,0.85,570.4,375.8,404.1,8.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00208,35924,0.95,555.8,445.4,397.6,6.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00209,30753,0.73,601.3,513.2,389.9,6.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00210,16709,0.84,592.9,402.1,393.3,6.47,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00211,28649,0.6,606.7,339.5,412.1,6.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00212,20695,0.86,576.1,547.1,413.0,8.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00213,17899,0.62,586.2,356.7,407.6,7.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00214,12056,0.45,601.6,326.4,416.5,6.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00215,27824,0.59,574.2,377.3,396.1,7.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00216,19723,0.47,606.1,440.2,415.8,6.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00217,34296,0.71,591.9,335.9,410.0,7.35,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00218,29561,0.91,594.4,458.3,385.8,7.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00219,10690,0.86,539.0,361.1,414.1,5.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00220,23640,0.95,628.3,500.4,414.7,7.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00221,10162,0.76,513.9,505.7,389.4,6.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00222,23465,0.91,622.0,443.1,415.7,6.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00223,16962,0.8,631.6,519.9,412.0,8.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00224,35258,0.65,575.0,371.5,388.6,5.42,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00225,30575,0.95,612.2,466.1,388.4,7.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00226,15100,0.72,566.1,466.3,409.8,5.26,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00227,17729,0.97,596.1,534.7,386.4,6.11,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00228,25659,0.51,637.8,498.5,402.7,6.69,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00229,19123,0.72,510.1,372.6,395.5,8.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00230,15464,0.5,583.4,505.9,408.1,8.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00231,20668,0.52,622.1,458.8,394.3,5.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00232,16826,0.93,556.0,496.1,401.3,6.03,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00233,16470,0.63,605.4,376.9,406.8,7.6,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00234,29390,0.78,537.9,442.8,390.5,8.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00235,34009,0.74,512.0,385.3,390.8,7.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00236,29838,0.68,546.6,382.3,406.4,7.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00237,33626,0.92,573.1,518.8,419.6,6.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00238,11303,0.75,597.1,533.8,397.9,8.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00239,12372,0.84,516.0,477.9,388.2,6.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00240,25289,0.62,635.2,477.6,385.9,5.91,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00241,34051,0.57,546.8,350.0,392.8,5.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00242,28608,0.76,591.8,439.6,423.2,6.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00243,11028,0.81,616.7,413.0,419.4,7.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00244,26573,0.51,548.9,457.9,409.5,8.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00245,34580,0.82,557.2,466.4,405.5,6.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00246,26292,0.71,562.8,403.6,385.5,8.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00247,21045,0.59,590.9,522.9,404.4,6.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00248,12824,0.66,575.0,358.3,398.4,8.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00249,34775,0.47,581.7,351.6,408.8,5.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00250,18019,0.52,572.9,369.0,414.1,8.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00251,28266,0.48,544.9,423.4,406.0,8.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00252,27301,0.92,562.7,510.5,415.2,7.03,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00253,17153,0.85,623.2,423.5,415.2,7.82,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00254,17084,0.84,549.3,554.1,397.1,6.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00255,22578,0.6,595.7,322.7,396.2,7.13,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00256,15618,0.74,585.9,547.4,393.2,6.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00257,33359,0.87,583.4,457.4,414.8,7.45,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00258,37252,0.63,615.3,511.3,392.3,5.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00259,30323,0.71,562.4,514.6,388.3,5.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00260,30003,0.52,596.1,354.9,388.0,6.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00261,29474,0.61,584.1,458.4,388.1,7.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00262,15739,0.96,606.2,360.3,412.5,5.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00263,33316,0.82,586.9,465.2,393.3,8.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00264,24450,0.52,564.4,456.7,421.1,7.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00265,23937,0.6,611.3,327.5,413.1,6.2,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00266,16531,0.84,528.8,538.4,389.0,7.93,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00267,37666,0.92,515.4,528.7,396.7,8.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00268,20633,0.6,635.0,449.7,413.9,7.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00269,13449,0.54,553.0,344.8,422.3,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00270,25142,0.84,580.9,395.2,401.0,8.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00271,17581,0.68,595.7,438.7,412.8,6.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00272,28892,0.63,639.9,369.0,417.5,7.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00273,14190,0.58,580.0,400.1,413.1,8.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00274,27773,0.87,602.5,543.5,386.9,7.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00275,36805,0.74,534.6,557.6,424.4,6.84,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00276,22943,0.77,577.0,535.7,403.3,8.69,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00277,24396,0.58,563.7,354.8,401.6,5.45,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00278,10162,0.63,539.2,514.6,390.6,7.27,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00279,21759,0.49,564.2,460.9,393.1,5.33,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00280,37599,0.86,596.5,404.8,399.2,8.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00281,33972,0.81,610.6,328.3,385.5,5.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00282,14936,0.86,535.5,424.4,413.2,6.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00283,13067,0.84,586.4,517.7,391.5,5.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00284,33741,0.47,525.2,432.5,388.8,7.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00285,31300,0.94,593.1,463.3,416.9,6.97,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00286,15657,0.77,555.0,414.6,390.1,7.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00287,24289,0.57,620.5,438.0,424.7,5.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00288,27350,0.75,539.6,394.0,416.0,5.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00289,24287,0.6,535.7,520.7,405.0,6.78,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00290,22141,0.83,521.1,534.4,394.9,7.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00291,27336,0.47,568.0,492.9,405.6,7.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00292,17675,0.95,545.2,378.3,408.6,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00293,35790,0.88,613.0,501.1,399.9,7.13,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00294,16882,0.79,535.8,442.0,404.0,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00295,37351,0.89,594.1,335.7,398.1,8.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00296,37033,0.66,529.3,472.4,403.2,5.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00297,22292,0.93,531.1,478.3,419.5,6.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00298,15265,0.46,586.7,333.8,395.7,8.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00299,35895,0.48,634.4,409.3,412.3,7.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00300,32428,0.83,572.1,455.9,415.9,8.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00301,13058,0.59,537.9,387.6,405.6,6.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00302,36881,0.95,629.6,392.9,386.1,6.85,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00303,12798,0.82,626.6,420.7,411.9,8.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00304,25869,0.63,564.7,481.0,420.2,8.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00305,20977,0.64,585.2,465.9,397.8,7.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00306,18663,0.68,516.0,558.3,397.4,6.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00307,17367,0.96,564.5,435.8,407.7,6.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00308,26585,0.87,519.5,440.5,402.3,6.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00309,32584,0.93,518.3,337.7,395.4,8.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00310,36076,0.87,615.0,479.6,385.2,6.82,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00311,29624,0.67,543.5,413.7,413.8,6.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00312,14509,0.57,603.7,518.0,386.6,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00313,36602,0.72,617.4,411.2,385.2,6.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00314,28977,0.62,541.7,353.6,390.0,8.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00315,10330,0.65,558.0,559.5,399.2,6.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00316,11685,0.65,630.1,526.4,387.1,6.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00317,31529,0.68,547.4,411.8,417.6,5.84,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00318,23255,0.55,625.1,343.3,421.5,6.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00319,27792,0.93,611.6,466.4,409.2,8.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00320,23689,0.86,582.5,396.2,398.8,6.11,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00321,11488,0.69,615.9,388.3,410.6,5.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00322,23778,0.96,570.5,482.7,413.1,5.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00323,25003,0.68,512.3,337.2,416.7,6.2,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00324,24474,0.58,588.7,529.5,398.1,5.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00325,17533,0.72,583.7,338.2,401.9,7.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00326,19741,0.52,583.4,321.7,423.8,8.05,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00327,10924,0.75,600.0,545.8,401.1,7.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00328,12241,0.52,590.4,553.7,403.4,6.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00329,33014,0.63,523.1,342.7,396.0,7.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00330,14020,0.62,551.8,516.4,393.3,8.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00331,11603,0.55,526.9,460.6,393.8,8.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00332,35463,0.73,618.2,495.3,412.8,8.05,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00333,12449,0.58,580.7,437.5,394.1,7.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00334,11165,0.71,532.7,521.9,402.6,6.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00335,31121,0.79,570.6,519.2,415.3,8.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00336,19393,0.73,531.5,527.6,388.3,6.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00337,28217,0.63,614.9,323.4,391.0,5.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00338,25750,0.69,638.6,450.7,396.9,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00339,30810,0.64,629.3,328.5,410.3,8.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00340,14106,0.55,613.9,482.2,405.3,6.99,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00341,35960,0.5,543.2,391.4,407.5,5.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00342,26930,0.72,559.3,410.8,420.3,5.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00343,35190,0.76,600.6,538.6,403.8,8.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00344,37287,0.47,575.8,524.2,413.6,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00345,31377,0.51,533.5,489.1,406.3,7.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00346,16660,0.6,560.6,447.8,398.1,5.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00347,21110,0.59,515.3,343.1,386.5,6.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00348,35920,0.83,587.2,375.9,411.0,8.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00349,16085,0.84,516.0,325.8,423.5,7.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00350,23477,0.72,625.2,388.9,411.1,8.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00351,20626,0.8,578.4,535.3,418.9,6.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00352,15815,0.95,551.0,440.7,403.4,7.03,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00353,27590,0.6,525.9,342.4,413.4,6.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00354,31440,0.57,605.7,471.6,406.5,6.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00355,15164,0.6,557.3,416.2,415.4,8.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00356,35648,0.94,632.0,475.2,410.4,7.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00357,23893,0.61,597.9,333.7,412.9,6.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00358,29838,0.95,573.8,406.8,412.3,7.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00359,35549,0.93,545.3,384.2,390.2,6.49,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00360,36233,0.77,515.6,492.7,385.3,6.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00361,22054,0.92,510.4,394.4,395.7,7.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00362,11077,0.93,618.0,504.8,421.0,5.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00363,11370,0.58,613.5,437.9,407.5,6.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00364,31873,0.76,556.0,527.7,425.0,6.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00365,33474,0.7,584.6,471.0,394.8,7.78,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00366,29412,0.95,590.0,545.3,388.0,7.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00367,21999,0.69,618.5,508.4,401.4,8.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00368,23395,0.84,590.6,391.9,423.6,8.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00369,31166,0.45,546.1,470.3,398.7,5.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00370,27604,0.53,582.4,403.2,397.3,7.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00371,15129,0.93,550.9,540.3,395.9,5.82,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00372,37722,0.74,558.7,420.1,388.6,5.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00373,17711,0.85,613.4,366.4,397.3,8.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00374,14949,0.93,524.4,353.0,388.0,5.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00375,10242,0.52,574.8,366.0,419.4,5.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00376,27322,0.92,593.0,446.8,416.1,6.03,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00377,27365,0.68,597.1,352.1,388.4,5.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00378,19672,0.97,631.4,385.9,413.3,5.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00379,24941,0.66,539.2,471.1,421.0,8.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00380,32889,0.69,513.3,373.2,416.1,8.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00381,28103,0.98,528.8,448.3,409.0,6.76,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00382,11507,0.67,595.4,455.9,385.7,7.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00383,36854,0.81,553.8,529.1,385.2,6.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00384,22063,0.7,516.3,474.0,412.9,8.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00385,28656,0.65,638.1,500.8,414.8,6.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00386,32433,0.61,526.3,499.8,394.3,6.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00387,18161,0.94,630.3,370.3,421.7,5.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00388,20220,0.88,536.2,393.8,393.2,5.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00389,21171,0.59,585.0,557.8,422.7,8.49,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
